Mode,Indicator,Date,Week Num,Lowest,Current,Last Year
Aviation,U.S. Domestic Commercial Flights (Departures),04/03/2020,14,12040,12040,27849
Aviation,U.S. Domestic Commercial Flights (Departures),04/04/2020,14,9625,9625,21810
Aviation,U.S. Domestic Commercial Flights (Departures),04/05/2020,15,9625,10045,25141
Aviation,U.S. Domestic Commercial Flights (Departures),04/06/2020,15,9625,10475,26780
Aviation,U.S. Domestic Commercial Flights (Departures),04/07/2020,15,9625,10795,27304
Aviation,U.S. Domestic Commercial Flights (Departures),04/08/2020,15,9625,10942,26913
Aviation,U.S. Domestic Commercial Flights (Departures),04/09/2020,15,9625,10956,27742
Aviation,U.S. Domestic Commercial Flights (Departures),04/10/2020,15,9625,10357,28013
Aviation,U.S. Domestic Commercial Flights (Departures),04/11/2020,15,8178,8178,21071
Aviation,U.S. Domestic Commercial Flights (Departures),04/12/2020,16,7924,7924,23903
Aviation,U.S. Domestic Commercial Flights (Departures),04/13/2020,16,7924,9113,26587
Aviation,U.S. Domestic Commercial Flights (Departures),04/14/2020,16,7924,9596,27230
Aviation,U.S. Domestic Commercial Flights (Departures),04/15/2020,16,7924,9402,27478
Aviation,U.S. Domestic Commercial Flights (Departures),04/16/2020,16,7924,8947,28399
Aviation,U.S. Domestic Commercial Flights (Departures),04/17/2020,16,7924,8665,26066
Aviation,U.S. Domestic Commercial Flights (Departures),04/18/2020,16,6814,6814,20821
Aviation,U.S. Domestic Commercial Flights (Departures),04/19/2020,17,6814,6824,24243
Aviation,U.S. Domestic Commercial Flights (Departures),04/20/2020,17,6814,7560,27302
Aviation,U.S. Domestic Commercial Flights (Departures),04/21/2020,17,6814,8399,27243
Aviation,U.S. Domestic Commercial Flights (Departures),04/22/2020,17,6814,8614,27463
Aviation,U.S. Domestic Commercial Flights (Departures),04/23/2020,17,6814,8861,28407
Aviation,U.S. Domestic Commercial Flights (Departures),04/24/2020,17,6814,8550,27367
Aviation,U.S. Domestic Commercial Flights (Departures),04/25/2020,17,6679,6679,20806
Aviation,U.S. Domestic Commercial Flights (Departures),04/26/2020,18,6679,6860,25354
Aviation,U.S. Domestic Commercial Flights (Departures),04/27/2020,18,6679,7657,26922
Aviation,U.S. Domestic Commercial Flights (Departures),04/28/2020,18,6679,8515,26838
Aviation,U.S. Domestic Commercial Flights (Departures),04/29/2020,18,6679,8687,27587
Aviation,U.S. Domestic Commercial Flights (Departures),04/30/2020,18,6679,9098,28613
Aviation,U.S. Domestic Commercial Flights (Departures),05/01/2020,18,6679,9338,27852
Aviation,U.S. Domestic Commercial Flights (Departures),05/02/2020,18,6679,6801,21515
Aviation,U.S. Domestic Commercial Flights (Departures),05/03/2020,19,6679,7737,25615
Aviation,U.S. Domestic Commercial Flights (Departures),05/04/2020,19,6679,8466,27210
Aviation,U.S. Domestic Commercial Flights (Departures),05/05/2020,19,6679,8635,27480
Aviation,U.S. Domestic Commercial Flights (Departures),05/06/2020,19,6679,9025,27475
Aviation,U.S. Domestic Commercial Flights (Departures),05/07/2020,19,6679,9582,28463
Aviation,U.S. Domestic Commercial Flights (Departures),05/08/2020,19,6679,9534,28251
Aviation,U.S. Domestic Commercial Flights (Departures),05/09/2020,19,6679,7150,21105
Aviation,U.S. Domestic Commercial Flights (Departures),05/10/2020,20,6679,7629,24606
Aviation,U.S. Domestic Commercial Flights (Departures),05/11/2020,20,6679,8548,27296
Aviation,U.S. Domestic Commercial Flights (Departures),05/12/2020,20,6679,8634,27614
Aviation,U.S. Domestic Commercial Flights (Departures),05/13/2020,20,6679,9302,28057
Aviation,U.S. Domestic Commercial Flights (Departures),05/14/2020,20,6679,9855,28868
Aviation,U.S. Domestic Commercial Flights (Departures),05/15/2020,20,6679,9612,28461
Aviation,U.S. Domestic Commercial Flights (Departures),05/16/2020,20,6679,7288,21030
Aviation,U.S. Domestic Commercial Flights (Departures),05/17/2020,21,6679,7946,25395
Aviation,U.S. Domestic Commercial Flights (Departures),05/18/2020,21,6679,8867,27181
Aviation,U.S. Domestic Commercial Flights (Departures),05/19/2020,21,6679,8920,27390
Aviation,U.S. Domestic Commercial Flights (Departures),05/20/2020,21,6679,9811,28143
Aviation,U.S. Domestic Commercial Flights (Departures),05/21/2020,21,6679,10507,28691
Aviation,U.S. Domestic Commercial Flights (Departures),05/22/2020,21,6679,10316,28533
Aviation,U.S. Domestic Commercial Flights (Departures),05/23/2020,21,6679,7730,21039
Aviation,U.S. Domestic Commercial Flights (Departures),05/24/2020,22,6679,8045,21212
Aviation,U.S. Domestic Commercial Flights (Departures),05/25/2020,22,6679,8282,24998
Aviation,U.S. Domestic Commercial Flights (Departures),05/26/2020,22,6679,8497,26472
Aviation,U.S. Domestic Commercial Flights (Departures),05/27/2020,22,6679,10013,26819
Aviation,U.S. Domestic Commercial Flights (Departures),05/28/2020,22,6679,10562,28392
Aviation,U.S. Domestic Commercial Flights (Departures),05/29/2020,22,6679,10196,28142
Aviation,U.S. Domestic Commercial Flights (Departures),05/30/2020,22,6679,7789,21805
Aviation,U.S. Domestic Commercial Flights (Departures),05/31/2020,23,6679,8744,25209
Aviation,U.S. Domestic Commercial Flights (Departures),06/01/2020,23,6679,9739,27254
Aviation,U.S. Domestic Commercial Flights (Departures),06/02/2020,23,6679,9755,27721
Aviation,U.S. Domestic Commercial Flights (Departures),06/03/2020,23,6679,10501,27971
Aviation,U.S. Domestic Commercial Flights (Departures),06/04/2020,23,6679,11489,29008
Aviation,U.S. Domestic Commercial Flights (Departures),06/05/2020,23,6679,11271,28643
Aviation,U.S. Domestic Commercial Flights (Departures),06/06/2020,23,6679,8952,22821
Aviation,U.S. Domestic Commercial Flights (Departures),06/07/2020,24,6679,10086,25330
Aviation,U.S. Domestic Commercial Flights (Departures),06/08/2020,24,6679,10958,27342
Aviation,U.S. Domestic Commercial Flights (Departures),06/09/2020,24,6679,11083,28567
Aviation,U.S. Domestic Commercial Flights (Departures),06/10/2020,24,6679,11533,28924
Aviation,U.S. Domestic Commercial Flights (Departures),06/11/2020,24,6679,12691,29503
Aviation,U.S. Domestic Commercial Flights (Departures),06/12/2020,24,6679,12313,28994
Aviation,U.S. Domestic Commercial Flights (Departures),06/13/2020,24,6679,9940,23351
Aviation,U.S. Domestic Commercial Flights (Departures),06/14/2020,25,6679,10948,25620
Aviation,U.S. Domestic Commercial Flights (Departures),06/15/2020,25,6679,11690,27636
Aviation,U.S. Domestic Commercial Flights (Departures),06/16/2020,25,6679,11449,28338
Aviation,U.S. Domestic Commercial Flights (Departures),06/17/2020,25,6679,11871,28551
Aviation,U.S. Domestic Commercial Flights (Departures),06/18/2020,25,6679,13223,28837
Aviation,U.S. Domestic Commercial Flights (Departures),06/19/2020,25,6679,12797,28909
Aviation,U.S. Domestic Commercial Flights (Departures),06/20/2020,25,6679,10523,23343
Aviation,U.S. Domestic Commercial Flights (Departures),06/21/2020,26,6679,11281,26111
Aviation,U.S. Domestic Commercial Flights (Departures),06/22/2020,26,6679,12433,27966
Aviation,U.S. Domestic Commercial Flights (Departures),06/23/2020,26,6679,12128,28695
Aviation,U.S. Domestic Commercial Flights (Departures),06/24/2020,26,6679,12506,29317
Aviation,U.S. Domestic Commercial Flights (Departures),06/25/2020,26,6679,13770,29649
Aviation,U.S. Domestic Commercial Flights (Departures),06/26/2020,26,6679,13407,29117
Aviation,U.S. Domestic Commercial Flights (Departures),06/27/2020,26,6679,11025,23601
Aviation,U.S. Domestic Commercial Flights (Departures),06/28/2020,27,6679,11824,25280
Aviation,U.S. Domestic Commercial Flights (Departures),06/29/2020,27,6679,12666,25917
Aviation,U.S. Domestic Commercial Flights (Departures),06/30/2020,27,6679,12740,26630
Aviation,U.S. Domestic Commercial Flights (Departures),07/01/2020,27,6679,13887,26614
Aviation,U.S. Domestic Commercial Flights (Departures),07/02/2020,27,6679,15527,20159
Aviation,U.S. Domestic Commercial Flights (Departures),07/03/2020,27,6679,14320,23355
Aviation,U.S. Domestic Commercial Flights (Departures),07/04/2020,27,6679,10052,22840
Aviation,U.S. Domestic Commercial Flights (Departures),07/05/2020,28,6679,13377,26861
Aviation,U.S. Domestic Commercial Flights (Departures),07/06/2020,28,6679,14828,28406
Aviation,U.S. Domestic Commercial Flights (Departures),07/07/2020,28,6679,15452,28787
Aviation,U.S. Domestic Commercial Flights (Departures),07/08/2020,28,6679,15859,28978
Aviation,U.S. Domestic Commercial Flights (Departures),07/09/2020,28,6679,17520,28290
Aviation,U.S. Domestic Commercial Flights (Departures),07/10/2020,28,6679,17027,29073
Aviation,U.S. Domestic Commercial Flights (Departures),07/11/2020,28,6679,14732,23450
Aviation,U.S. Domestic Commercial Flights (Departures),07/12/2020,29,6679,15717,26653
Aviation,U.S. Domestic Commercial Flights (Departures),07/13/2020,29,6679,16178,28285
Aviation,U.S. Domestic Commercial Flights (Departures),07/14/2020,29,6679,15392,28885
Aviation,U.S. Domestic Commercial Flights (Departures),07/15/2020,29,6679,15940,28682
Aviation,U.S. Domestic Commercial Flights (Departures),07/16/2020,29,6679,17465,28773
Aviation,U.S. Domestic Commercial Flights (Departures),07/17/2020,29,6679,17240,29208
Aviation,U.S. Domestic Commercial Flights (Departures),07/18/2020,29,6679,14928,23865
Aviation,U.S. Domestic Commercial Flights (Departures),07/19/2020,30,6679,15644,26517
Aviation,U.S. Domestic Commercial Flights (Departures),07/20/2020,30,6679,16359,27541
Aviation,U.S. Domestic Commercial Flights (Departures),07/21/2020,30,6679,15463,28802
Aviation,U.S. Domestic Commercial Flights (Departures),07/22/2020,30,6679,15865,29340
Aviation,U.S. Domestic Commercial Flights (Departures),07/23/2020,30,6679,17484,29665
Aviation,U.S. Domestic Commercial Flights (Departures),07/24/2020,30,6679,17278,29105
Aviation,U.S. Domestic Commercial Flights (Departures),07/25/2020,30,6679,14850,23773
Aviation,U.S. Domestic Commercial Flights (Departures),07/26/2020,31,6679,15280,26755
Aviation,U.S. Domestic Commercial Flights (Departures),07/27/2020,31,6679,16174,27873
Aviation,U.S. Domestic Commercial Flights (Departures),07/28/2020,31,6679,15367,28767
Aviation,U.S. Domestic Commercial Flights (Departures),07/29/2020,31,6679,15636,28308
Aviation,U.S. Domestic Commercial Flights (Departures),07/30/2020,31,6679,17219,29399
Aviation,U.S. Domestic Commercial Flights (Departures),07/31/2020,31,6679,17139,28930
Aviation,U.S. Domestic Commercial Flights (Departures),08/01/2020,31,6679,15218,23865
Aviation,U.S. Domestic Commercial Flights (Departures),08/02/2020,32,6679,15988,26791
Aviation,U.S. Domestic Commercial Flights (Departures),08/03/2020,32,6679,16889,28337
Aviation,U.S. Domestic Commercial Flights (Departures),08/04/2020,32,6679,15168,28660
Aviation,U.S. Domestic Commercial Flights (Departures),08/05/2020,32,6679,16216,27821
Aviation,U.S. Domestic Commercial Flights (Departures),08/06/2020,32,6679,18105,29244
Aviation,U.S. Domestic Commercial Flights (Departures),08/07/2020,32,6679,17782,29076
Aviation,U.S. Domestic Commercial Flights (Departures),08/08/2020,32,6679,15439,23453
Aviation,U.S. Domestic Commercial Flights (Departures),08/09/2020,33,6679,16298,26717
Aviation,U.S. Domestic Commercial Flights (Departures),08/10/2020,33,6679,16870,27871
Aviation,U.S. Domestic Commercial Flights (Departures),08/11/2020,33,6679,15858,28491
Aviation,U.S. Domestic Commercial Flights (Departures),08/12/2020,33,6679,16333,28796
Aviation,U.S. Domestic Commercial Flights (Departures),08/13/2020,33,6679,18157,29182
Aviation,U.S. Domestic Commercial Flights (Departures),08/14/2020,33,6679,17679,28812
Aviation,U.S. Domestic Commercial Flights (Departures),08/15/2020,33,6679,15397,22968
Aviation,U.S. Domestic Commercial Flights (Departures),08/16/2020,34,6679,16406,25609
Aviation,U.S. Domestic Commercial Flights (Departures),08/17/2020,34,6679,16710,27553
Aviation,U.S. Domestic Commercial Flights (Departures),08/18/2020,34,6679,15725,27193
Aviation,U.S. Domestic Commercial Flights (Departures),08/19/2020,34,6679,16055,27969
Aviation,U.S. Domestic Commercial Flights (Departures),08/20/2020,34,6679,18132,29124
Aviation,U.S. Domestic Commercial Flights (Departures),08/21/2020,34,6679,17483,28606
Aviation,U.S. Domestic Commercial Flights (Departures),08/22/2020,34,6679,14992,22313
Aviation,U.S. Domestic Commercial Flights (Departures),08/23/2020,35,6679,16240,26163
Aviation,U.S. Domestic Commercial Flights (Departures),08/24/2020,35,6679,16586,27572
Aviation,U.S. Domestic Commercial Flights (Departures),08/25/2020,35,6679,15767,27558
Aviation,U.S. Domestic Commercial Flights (Departures),08/26/2020,35,6679,15492,28185
Aviation,U.S. Domestic Commercial Flights (Departures),08/27/2020,35,6679,17691,29224
Aviation,U.S. Domestic Commercial Flights (Departures),08/28/2020,35,6679,17483,28665
Aviation,U.S. Domestic Commercial Flights (Departures),08/29/2020,35,6679,14907,20525
Aviation,U.S. Domestic Commercial Flights (Departures),08/30/2020,36,6679,16089,20318
Aviation,U.S. Domestic Commercial Flights (Departures),08/31/2020,36,6679,16608,24641
Aviation,U.S. Domestic Commercial Flights (Departures),09/01/2020,36,6679,15634,24625
Aviation,U.S. Domestic Commercial Flights (Departures),09/02/2020,36,6679,15924,26181
Aviation,U.S. Domestic Commercial Flights (Departures),09/03/2020,36,6679,18364,27229
Aviation,U.S. Domestic Commercial Flights (Departures),09/04/2020,36,6679,17837,26960
Aviation,U.S. Domestic Commercial Flights (Departures),09/05/2020,36,6679,13864,20955
Aviation,U.S. Domestic Commercial Flights (Departures),09/06/2020,37,6679,13276,25726
Aviation,U.S. Domestic Commercial Flights (Departures),09/07/2020,37,6679,15366,27095
Aviation,U.S. Domestic Commercial Flights (Departures),09/08/2020,37,6679,14167,27378
Aviation,U.S. Domestic Commercial Flights (Departures),09/09/2020,37,6679,15166,27526
Aviation,U.S. Domestic Commercial Flights (Departures),09/10/2020,37,6679,16698,28588
Aviation,U.S. Domestic Commercial Flights (Departures),09/11/2020,37,6679,16257,28257
Aviation,U.S. Domestic Commercial Flights (Departures),09/12/2020,37,6679,13553,21216
Aviation,U.S. Domestic Commercial Flights (Departures),09/13/2020,38,6679,14729,25854
Aviation,U.S. Domestic Commercial Flights (Departures),09/14/2020,38,6679,14938,27205
Aviation,U.S. Domestic Commercial Flights (Departures),09/15/2020,38,6679,14176,27294
Aviation,U.S. Domestic Commercial Flights (Departures),09/16/2020,38,6679,15042,27660
Aviation,U.S. Domestic Commercial Flights (Departures),09/17/2020,38,6679,16652,27748
Aviation,U.S. Domestic Commercial Flights (Departures),09/18/2020,38,6679,16351,28234
Aviation,U.S. Domestic Commercial Flights (Departures),09/19/2020,38,6679,13619,21459
Aviation,U.S. Domestic Commercial Flights (Departures),09/20/2020,39,6679,14934,26083
